,0,1
802,224.342,24.1175
803,224.639,24.2769
804,224.911,24.4228
805,225.217,24.5769
806,225.492,24.7062
807,225.781,24.8306
808,226.062,24.9387
809,226.325,25.0281
810,226.572,25.1044
811,226.855,25.1831
812,227.13,25.2506
813,227.399,25.3081
814,227.654,25.3553
815,227.9,25.3944
816,228.178,25.4309
817,228.439,25.4575
818,228.721,25.4788
819,229.035,25.4981
820,229.306,25.5116
821,229.586,25.5203
822,229.904,25.5238
823,230.219,25.5206
824,230.518,25.5097
825,230.807,25.4891
826,231.125,25.4566
827,231.46,25.4119
828,231.81,25.3534
829,232.101,25.3
830,232.389,25.2506
831,232.756,25.1978
832,233.076,25.1616
833,233.354,25.1359
834,233.709,25.11
835,233.926,25.1009
836,234.21,25.0987
837,234.501,25.1069
838,234.792,25.1237
839,235.074,25.1488
840,235.337,25.1797
841,235.598,25.2178
842,235.835,25.2591
843,236.06,25.3044
844,236.326,25.3653
845,236.562,25.4209
846,236.787,25.4737
847,237.038,25.5369
848,237.3,25.6059
849,237.544,25.6747
850,237.832,25.7519
851,238.089,25.8109
852,238.367,25.8656
853,238.62,25.9059
854,238.91,25.9403
855,239.208,25.9647
856,239.521,25.9806
857,239.804,25.9862
858,240.094,25.985
859,240.44,25.9737
860,240.76,25.9594
861,241.045,25.9428
862,241.417,25.9137
863,241.744,25.8812
864,242.06,25.8441
865,242.419,25.8009
866,242.709,25.7725
867,243.082,25.7459
868,243.391,25.7334
869,243.747,25.7316
870,244.016,25.7406
871,244.341,25.7612
872,244.664,25.7922
873,244.945,25.8272
874,245.252,25.8747
875,245.516,25.9234
876,245.801,25.9847
877,246.086,26.0547
878,246.33,26.1225
879,246.581,26.1997
880,246.846,26.2903
881,247.062,26.3694
882,247.324,26.4744
883,247.614,26.6006
884,247.818,26.6959
885,248.078,26.825
886,248.322,26.955
887,248.566,27.0934
888,248.81,27.2406
889,249.067,27.4062
890,249.328,27.5847
891,249.577,27.7594
892,249.826,27.9306
893,250.101,28.1191
894,250.339,28.285
895,250.599,28.4691
896,250.892,28.6834
897,251.13,28.8625
898,251.394,29.0675
899,251.646,29.2678
900,251.881,29.46
901,252.096,29.6425
902,252.304,29.8322
903,252.542,30.0669
904,252.739,30.2769
905,252.899,30.4562
906,253.096,30.6809
907,253.264,30.8662
908,253.454,31.07
909,253.638,31.2675
910,253.824,31.4684
911,253.973,31.6244
912,254.169,31.8187
913,254.368,32.0012
914,254.541,32.1478
915,254.756,32.3169
916,254.962,32.4709
917,255.201,32.6428
918,255.442,32.8081
919,255.681,32.9634
920,255.923,33.1131
921,256.158,33.2566
922,256.43,33.4325
923,256.687,33.6106
924,256.906,33.7722
925,257.152,33.9656
926,257.421,34.195
927,257.648,34.4037
928,257.901,34.6497
929,258.134,34.8909
930,258.353,35.1309
931,258.559,35.3716
932,258.792,35.66
933,258.994,35.9272
934,259.162,36.1634
935,259.34,36.4297
936,259.522,36.7203
937,259.671,36.975
938,259.831,37.2666
939,259.969,37.5397
940,260.087,37.7891
941,260.202,38.0316
942,260.343,38.3141
943,260.476,38.5584
944,260.617,38.7997
945,260.759,39.0219
946,260.904,39.23
947,261.082,39.4672
948,261.256,39.6859
949,261.435,39.8972
950,261.614,40.0975
951,261.793,40.2909
952,262.016,40.5187
953,262.214,40.7122
954,262.443,40.9241
955,262.677,41.1284
956,262.894,41.3072
957,263.174,41.5244
958,263.407,41.6937
959,263.729,41.9141
960,263.935,42.0466
961,264.192,42.2062
962,264.5,42.3872
963,264.759,42.5297
964,265.023,42.6672
965,265.294,42.8009
966,265.581,42.9419
967,265.827,43.0706
968,266.087,43.2103
